更新时间,#genre#
深圳财经(关注抖音→茶有百味香),video://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳少儿(关注抖音→茶有百味香),video://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动(关注抖音→茶有百味香),video://https://www.sztv.com.cn/pindao/index.html?id=7869
深圳国际(关注抖音→茶有百味香),video://https://www.sztv.com.cn/pindao/index.html?id=7944
佛山顺德(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fssd
佛山公共(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fsgg
佛山影视(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fsys
佛山公共(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fsgm
佛山公共(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fsss
佛山综合(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fszh
佛山南海(关注抖音→茶有百味香),video://http://p.123tv.cn/p/gdfs.php?id=fsnh
江门综合(关注抖音→茶有百味香),video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡生活(关注抖音→茶有百味香),video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
东莞新闻综合(关注抖音→茶有百味香),video://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活资讯(关注抖音→茶有百味香),video://https://dgrtv.sun0769.com/index.php/online2/5
河源综合(关注抖音→茶有百味香),video://https://www.hyrtv.cn/itv/zhds/
河源公共(关注抖音→茶有百味香),video://https://www.hyrtv.cn/itv/ggds/
清远新闻综合(关注抖音→茶有百味香),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远文旅生活(关注抖音→茶有百味香),video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
韶关新闻综合(关注抖音→茶有百味香),video://https://www.sgmsw.cn/mobile/tvinfo?id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
肇庆生活(关注抖音→茶有百味香),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=34
肇庆综合(关注抖音→茶有百味香),video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合(关注抖音→茶有百味香),video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮文旅(关注抖音→茶有百味香),video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9

港台频道,#genre#
伊-朗电视,https://live.playstop.me/1816184091/chunklist_b1196000.m3u8
TVB Plus,http://bx.757888.xyz/api.php?id=tvbp
明珠台,http://bx.757888.xyz/api.php?id=mz
無線新聞台,http://bx.757888.xyz/api.php?id=wxxw
美亞電影台,http://bx.757888.xyz/api.php?id=meiya
翡翠台,http://bx.757888.xyz/api.php?id=fct
鳳凰中文,http://bx.757888.xyz/api.php?id=fhzw
鳳凰資訊,http://bx.757888.xyz/api.php?id=fhzx
鳳凰香港,http://bx.757888.xyz/api.php?id=fhhk
美亚电影,http://ali.hlspull.yximgs.com/live/awei_mydy.flv
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
凤凰中文,http://zqh2333.top:2222/rtp/239.93.24.9:2192

酒店源，卡就换,#genre#
cctv1,http://120.76.248.139/live/bfgd/4200000488.m3u8
cctv1,http://112.123.206.32:808/hls/1/index.m3u8
cctv2,http://112.123.206.32:808/hls/2/index.m3u8
cctv3,http://112.123.206.32:808/hls/3/index.m3u8
cctv4,http://112.123.206.32:808/hls/4/index.m3u8
cctv5,http://112.123.206.32:808/hls/5/index.m3u8
cctv6,http://112.123.206.32:808/hls/6/index.m3u8
cctv7,http://112.123.206.32:808/hls/7/index.m3u8
cctv8,http://112.123.206.32:808/hls/8/index.m3u8
cctv9,http://112.123.206.32:808/hls/9/index.m3u8
cctv10,http://112.123.206.32:808/hls/10/index.m3u8
cctv11,http://112.123.206.32:808/hls/11/index.m3u8
cctv12,http://112.123.206.32:808/hls/12/index.m3u8
cctv13,http://112.123.206.32:808/hls/13/index.m3u8
cctv14,http://112.123.206.32:808/hls/14/index.m3u8
cctv15,http://112.123.206.32:808/hls/15/index.m3u8
cctv16,http://112.123.206.32:808/hls/16/index.m3u8
cctv17,http://112.123.206.32:808/hls/17/index.m3u8




cctv1,http://qjrhc.jydjd.top:2911/udp/224.1.100.90:11111
cctv1,http://120.76.248.139/live/bfgd/4200000488.m3u8
cctv1,http://qjrhc.jydjd.top:2911/udp/224.1.100.89:11111
cctv1,http://8.138.7.223/tv/ptbtv.php?id=27
cctv1,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?
cctv1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
cctv1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8
cctv1,http://111.43.126.240:9003/hls/13/index.m3u8
cctv1,http://110.53.52.63:8888/newlive/live/hls/2/live.m3u8
cctv1,http://116.9.204.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
cctv1,http://183.11.239.36:808/hls/19/index.m3u8
cctv1,http://120.76.248.139/live/bfgd/4200000484.m3u8
cctv1,http://120.76.248.139/live/bfgd/4200000489.m3u8
cctv1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
cctv1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0


咪咕线路,#genre#

CCTV1,http://goo.bkpcp.top/mg/cctv1
CCTV2,http://goo.bkpcp.top/mg/cctv2
CCTV3,http://goo.bkpcp.top/mg/cctv3
CCTV4,http://goo.bkpcp.top/mg/cctv4
CCTV5,http://goo.bkpcp.top/mg/cctv5
CCTV5+,http://goo.bkpcp.top/mg/cctv5p
CCTV6,http://goo.bkpcp.top/mg/cctv6
CCTV7,http://goo.bkpcp.top/mg/cctv7
CCTV8,http://goo.bkpcp.top/mg/cctv8
CCTV9,http://goo.bkpcp.top/mg/cctv9
CCTV10,http://goo.bkpcp.top/mg/cctv10
CCTV11,http://goo.bkpcp.top/mg/cctv11
CCTV12,http://goo.bkpcp.top/mg/cctv12
CCTV13,http://goo.bkpcp.top/mg/cctv13
CCTV14,http://goo.bkpcp.top/mg/cctv14
CCTV15,http://goo.bkpcp.top/mg/cctv15
CCTV17,http://goo.bkpcp.top/mg/cctv17
中央新影-发现之旅,http://goo.bkpcp.top/mg/fxzl
中央新影-老故事,http://goo.bkpcp.top/mg/lgs
中央新影-中学生,http://goo.bkpcp.top/mg/zxs
CGTN纪录,http://goo.bkpcp.top/mg/cgtnjl
CGTN西语,http://goo.bkpcp.top/mg/cgtne
CGTN阿语,http://goo.bkpcp.top/mg/cgtna
CGTN法语,http://goo.bkpcp.top/mg/cgtnf
CGTN俄语,http://goo.bkpcp.top/mg/cgtnr
东方卫视,http://goo.bkpcp.top/mg/dfws
吉林卫视,http://goo.bkpcp.top/mg/jlws
青海卫视,http://goo.bkpcp.top/mg/qhwsp4
陕西卫视,http://goo.bkpcp.top/mg/sxws
湖北卫视,http://goo.bkpcp.top/mg/hubws
江西卫视,http://goo.bkpcp.top/mg/jxws
江苏卫视,http://goo.bkpcp.top/mg/jsws
广东卫视,http://goo.bkpcp.top/mg/gdws
大湾区卫视,http://goo.bkpcp.top/mg/dwqws
海南卫视,http://goo.bkpcp.top/mg/hinws
四海钓鱼,http://goo.bkpcp.top/mg/shdy
江苏教育,http://goo.bkpcp.top/mg/jsjy
山东教育,http://goo.bkpcp.top/mg/sdjy
游戏风云,http://goo.bkpcp.top/mg/yxfy
欢笑剧场,http://goo.bkpcp.top/mg/hxjc


粤港澳,#genre#
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f86b06&tk=922ba46651d3
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8b43f8&tk=922ba46651d3
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b29e4d&tk=922ba46651d3
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=48c12b&tk=922ba46651d3
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9a81ef&tk=922ba46651d3
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4151d2&tk=922ba46651d3
香港卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d3ab4f&tk=922ba46651d3
香港卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=59b712&tk=922ba46651d3
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d45c0a&tk=922ba46651d3
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e89d76&tk=922ba46651d3
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=65bf3a&tk=922ba46651d3
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5f730a&tk=922ba46651d3
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=04490d&tk=922ba46651d3
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8f59d1&tk=922ba46651d3
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fbd84b&tk=922ba46651d3
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5a7733&tk=922ba46651d3
华丽翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5943e5&tk=922ba46651d3
4K翡翠,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f1b974&tk=922ba46651d3
无线星河粤,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=994f3c&tk=922ba46651d3
无线功夫台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c2e583&tk=922ba46651d3
无线功夫台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e67e60&tk=922ba46651d3
亚洲卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=50e278&tk=922ba46651d3
星光视界,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=71d357&tk=922ba46651d3
CGN中文台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=441534&tk=922ba46651d3
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=720f88&tk=922ba46651d3
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4d6625&tk=922ba46651d3
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=813b96&tk=922ba46651d3
港台电视33,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3e3017&tk=922ba46651d3
港台电视33,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8b51a0&tk=922ba46651d3
港台电视34,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e7c18b&tk=922ba46651d3
港台电视35,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=69b9aa&tk=922ba46651d3
香港面包,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=477e61&tk=922ba46651d3
耀才财经,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d8fdf2&tk=922ba46651d3
好消息电视台1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8d4d16&tk=922ba46651d3
好消息电视台1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c9cda4&tk=922ba46651d3
好消息电视台2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fbd669&tk=922ba46651d3
好消息综合1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=47d882&tk=922ba46651d3
唯心电视台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=90901b&tk=922ba46651d3
美亚C+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d79d07&tk=922ba46651d3
美亚C+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1b3c68&tk=922ba46651d3
美亚C+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b4e3da&tk=922ba46651d3
大爱1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4fabb6&tk=922ba46651d3
大爱2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a3cf7f&tk=922ba46651d3
大爱1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1cdedd&tk=922ba46651d3
大爱2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cbcc62&tk=922ba46651d3
大爱2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7e5774&tk=922ba46651d3
大爱2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=737150&tk=922ba46651d3
GOOD卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ffa717&tk=922ba46651d3
番薯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=419794&tk=922ba46651d3
番薯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1c8c4e&tk=922ba46651d3
番薯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d47f2a&tk=922ba46651d3
龙华电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=76501a&tk=922ba46651d3
龙华经典,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5434db&tk=922ba46651d3
龙华卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d65cc5&tk=922ba46651d3
龙华偶像,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5fbde1&tk=922ba46651d3
龙华日韩,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d0c46e&tk=922ba46651d3
龙华戏剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=833e5e&tk=922ba46651d3
龙华电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=76646e&tk=922ba46651d3
龙华洋片,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9c53da&tk=922ba46651d3
华视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=83530a&tk=922ba46651d3
民视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9d0c33&tk=922ba46651d3
台视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8891e4&tk=922ba46651d3
台视新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e64999&tk=922ba46651d3
信吉,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=43a850&tk=922ba46651d3
信大,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8a6075&tk=922ba46651d3
好消息2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=84a63b&tk=922ba46651d3
纬来育乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4cd266&tk=922ba46651d3
东森戏剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a99f33&tk=922ba46651d3
东森电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1959d2&tk=922ba46651d3
东森洋片,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fc1822&tk=922ba46651d3
东森新闻SNG,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=f87c6d&tk=922ba46651d3
三立财经新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fe546b&tk=922ba46651d3
三立新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3eb2c4&tk=922ba46651d3
TVBS新闻台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5c8f9f&tk=922ba46651d3
动物星球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a467d0&tk=922ba46651d3
高点综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2f10fd&tk=922ba46651d3
BBC,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fce74a&tk=922ba46651d3
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a76a1c&tk=922ba46651d3
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=52828e&tk=922ba46651d3
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=dcf243&tk=922ba46651d3
明珠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a9023d&tk=922ba46651d3
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=27279e&tk=922ba46651d3
1905环球经典,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7b06fe&tk=922ba46651d3
1905极限反转,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a30c17&tk=922ba46651d3
中国电影频道,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=925602&tk=922ba46651d3
龙祥电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e33292&tk=922ba46651d3
天映频道,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=89d2d7&tk=922ba46651d3
天映经典,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=707dbc&tk=922ba46651d3
好莱坞电影台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c42040&tk=922ba46651d3
香港环球卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9742b5&tk=922ba46651d3
